Date,Region_Name,Area_Code,Average_Price_SA
2015-06-01,Yorkshire and The Humber,E12000003,132779
2015-06-01,East of England,E12000006,233755
2015-06-01,London,E12000007,449735
2015-06-01,North East,E12000001,114236
2015-06-01,West Midlands Region,E12000005,155613
2015-06-01,East Midlands,E12000004,152007
2015-06-01,South West,E12000009,209292
2015-06-01,North West,E12000002,127718
2015-06-01,South East,E12000008,275814
2015-06-01,England and Wales,K04000001,192046
2015-06-01,Great Britain,K03000001,182322
2015-06-01,United Kingdom,K02000001,179706
2015-07-01,England,E92000001,198223
2015-07-01,Wales,W92000004,128869
2015-07-01,Scotland,S92000003,129884
2015-07-01,East Midlands,E12000004,153351
2015-07-01,London,E12000007,456240
2015-07-01,South East,E12000008,278546
2015-07-01,South West,E12000009,210527
2015-07-01,Yorkshire and The Humber,E12000003,134328
2015-07-01,North East,E12000001,113830
2015-07-01,North West,E12000002,129373
2015-07-01,East of England,E12000006,237020
2015-07-01,West Midlands Region,E12000005,157001
2015-07-01,England and Wales,K04000001,193746
2015-07-01,Great Britain,K03000001,183825
2015-07-01,United Kingdom,K02000001,181288
2015-08-01,England,E92000001,199734
2015-08-01,Scotland,S92000003,129837
2015-08-01,Wales,W92000004,129175
2015-08-01,East of England,E12000006,239512
2015-08-01,South East,E12000008,281613
2015-08-01,North East,E12000001,114194
2015-08-01,Yorkshire and The Humber,E12000003,134439
2015-08-01,South West,E12000009,212158
2015-08-01,East Midlands,E12000004,154194
2015-08-01,London,E12000007,460951
2015-08-01,West Midlands Region,E12000005,157932
2015-08-01,North West,E12000002,129365
2015-08-01,England and Wales,K04000001,195126
2015-08-01,Great Britain,K03000001,185024
2015-08-01,United Kingdom,K02000001,182625
2015-09-01,England,E92000001,201208
2015-09-01,Wales,W92000004,129852
2015-09-01,Scotland,S92000003,130548
2015-09-01,London,E12000007,466784
2015-09-01,East Midlands,E12000004,154647
2015-09-01,East of England,E12000006,242563
2015-09-01,Yorkshire and The Humber,E12000003,135087
2015-09-01,West Midlands Region,E12000005,158503
2015-09-01,South East,E12000008,283368
2015-09-01,South West,E12000009,213234
2015-09-01,North West,E12000002,130100
2015-09-01,North East,E12000001,115093
2015-09-01,England and Wales,K04000001,196573
2015-09-01,Great Britain,K03000001,186339
2015-09-01,United Kingdom,K02000001,183839
2015-10-01,Scotland,S92000003,130852
2015-10-01,Wales,W92000004,131534
2015-10-01,England,E92000001,202847
2015-10-01,South West,E12000009,214612
2015-10-01,East Midlands,E12000004,156355
2015-10-01,South East,E12000008,286996
2015-10-01,West Midlands Region,E12000005,159469
2015-10-01,Yorkshire and The Humber,E12000003,135549
2015-10-01,East of England,E12000006,244322
2015-10-01,North East,E12000001,115068
2015-10-01,London,E12000007,471817
2015-10-01,North West,E12000002,130957
2015-10-01,England and Wales,K04000001,198210
2015-10-01,Great Britain,K03000001,187785
2015-10-01,United Kingdom,K02000001,185406
2015-11-01,Wales,W92000004,131337
2015-11-01,Scotland,S92000003,131713
2015-11-01,England,E92000001,205064
2015-11-01,West Midlands Region,E12000005,160636
2015-11-01,North West,E12000002,131981
2015-11-01,London,E12000007,479445
2015-11-01,Yorkshire and The Humber,E12000003,136300
2015-11-01,South East,E12000008,290046
2015-11-01,East of England,E12000006,248470
2015-11-01,East Midlands,E12000004,157498
2015-11-01,South West,E12000009,217211
2015-11-01,North East,E12000001,116255
2015-11-01,England and Wales,K04000001,200260
2015-11-01,Great Britain,K03000001,189826
2015-11-01,United Kingdom,K02000001,187158
2015-12-01,Scotland,S92000003,131856
2015-12-01,Wales,W92000004,132192
2015-12-01,England,E92000001,206397
2015-12-01,North East,E12000001,117074
2015-12-01,North West,E12000002,132183
2015-12-01,East Midlands,E12000004,158387
2015-12-01,Yorkshire and The Humber,E12000003,136469
2015-12-01,South West,E12000009,218382
2015-12-01,West Midlands Region,E12000005,161244
2015-12-01,London,E12000007,483525
2015-12-01,South East,E12000008,293129
2015-12-01,East of England,E12000006,250438
2015-12-01,England and Wales,K04000001,201500
2015-12-01,Great Britain,K03000001,190743
2015-12-01,United Kingdom,K02000001,188128
2016-01-01,Wales,W92000004,132290
2016-01-01,Scotland,S92000003,131853
2016-01-01,England,E92000001,208219
2016-01-01,North West,E12000002,133827
2016-01-01,North East,E12000001,116865
2016-01-01,London,E12000007,491904
2016-01-01,West Midlands Region,E12000005,163197
2016-01-01,East Midlands,E12000004,159726
2016-01-01,East of England,E12000006,253284
2016-01-01,Yorkshire and The Humber,E12000003,138089
2016-01-01,South East,E12000008,296156
2016-01-01,South West,E12000009,219144
2016-01-01,England and Wales,K04000001,203212
2016-01-01,Great Britain,K03000001,192420
2016-01-01,United Kingdom,K02000001,189842
2016-02-01,Scotland,S92000003,132041
2016-02-01,England,E92000001,209225
2016-02-01,Wales,W92000004,133421
2016-02-01,West Midlands Region,E12000005,163284
2016-02-01,South East,E12000008,299610
2016-02-01,South West,E12000009,221247
2016-02-01,North West,E12000002,133195
2016-02-01,North East,E12000001,117105
2016-02-01,London,E12000007,495080
2016-02-01,East Midlands,E12000004,159462
2016-02-01,East of England,E12000006,254605
2016-02-01,Yorkshire and The Humber,E12000003,137869
2016-02-01,England and Wales,K04000001,204284
2016-02-01,Great Britain,K03000001,193343
2016-02-01,United Kingdom,K02000001,190621
2016-03-01,England,E92000001,211472
2016-03-01,Scotland,S92000003,132592
2016-03-01,Wales,W92000004,133345
2016-03-01,South East,E12000008,304503
2016-03-01,North West,E12000002,133690
2016-03-01,East Midlands,E12000004,160272
2016-03-01,East of England,E12000006,259150
2016-03-01,South West,E12000009,226296
2016-03-01,North East,E12000001,117256
2016-03-01,West Midlands Region,E12000005,163668
2016-03-01,Yorkshire and The Humber,E12000003,137474
2016-03-01,London,E12000007,504196
2016-03-01,England and Wales,K04000001,206464
2016-03-01,Great Britain,K03000001,194839
2016-03-01,United Kingdom,K02000001,192291
2016-04-01,Scotland,S92000003,131394
2016-04-01,Wales,W92000004,134452
2016-04-01,England,E92000001,211054
2016-04-01,South East,E12000008,300714
2016-04-01,London,E12000007,495937
2016-04-01,North West,E12000002,136148
2016-04-01,North East,E12000001,115914
2016-04-01,East Midlands,E12000004,162177
2016-04-01,West Midlands Region,E12000005,165641
2016-04-01,East of England,E12000006,257797
2016-04-01,Yorkshire and The Humber,E12000003,139693
2016-04-01,South West,E12000009,219973
2016-04-01,England and Wales,K04000001,205904
2016-04-01,Great Britain,K03000001,194707
2016-04-01,United Kingdom,K02000001,191891
2016-05-01,Scotland,S92000003,131731
2016-05-01,England,E92000001,212754
2016-05-01,Wales,W92000004,135421
2016-05-01,North East,E12000001,117451
2016-05-01,South West,E12000009,223665
2016-05-01,North West,E12000002,136685
2016-05-01,Yorkshire and The Humber,E12000003,139357
2016-05-01,East Midlands,E12000004,161837
2016-05-01,West Midlands Region,E12000005,166695
2016-05-01,East of England,E12000006,261196
2016-05-01,London,E12000007,501176
2016-05-01,South East,E12000008,303973
2016-05-01,England and Wales,K04000001,207667
2016-05-01,Great Britain,K03000001,196248
2016-05-01,United Kingdom,K02000001,193390
2016-06-01,Wales,W92000004,136538
2016-06-01,England,E92000001,213921
2016-06-01,Scotland,S92000003,132071
2016-06-01,West Midlands Region,E12000005,167296
2016-06-01,East of England,E12000006,263744
2016-06-01,London,E12000007,501984
2016-06-01,South East,E12000008,306078
2016-06-01,South West,E12000009,224483
2016-06-01,East Midlands,E12000004,162429
2016-06-01,Yorkshire and The Humber,E12000003,140420
2016-06-01,North West,E12000002,136509
2016-06-01,North East,E12000001,117871
2016-06-01,England and Wales,K04000001,208812
2016-06-01,Great Britain,K03000001,197294
2016-06-01,United Kingdom,K02000001,194414
2016-07-01,England,E92000001,214594
2016-07-01,Wales,W92000004,136552
2016-07-01,Scotland,S92000003,132279
2016-07-01,London,E12000007,502684
2016-07-01,North East,E12000001,118651
2016-07-01,North West,E12000002,137521
2016-07-01,Yorkshire and The Humber,E12000003,140454
2016-07-01,East Midlands,E12000004,163087
2016-07-01,West Midlands Region,E12000005,167202
2016-07-01,East of England,E12000006,265007
2016-07-01,South East,E12000008,308252
2016-07-01,South West,E12000009,225129
2016-07-01,England and Wales,K04000001,209435
2016-07-01,Great Britain,K03000001,197781
2016-07-01,United Kingdom,K02000001,194775
2016-08-01,Scotland,S92000003,131985
2016-08-01,Wales,W92000004,135276
2016-08-01,England,E92000001,214695
2016-08-01,London,E12000007,501953
2016-08-01,North East,E12000001,117045
2016-08-01,North West,E12000002,137070
2016-08-01,Yorkshire and The Humber,E12000003,140403
2016-08-01,East Midlands,E12000004,163240
2016-08-01,West Midlands Region,E12000005,168306
2016-08-01,East of England,E12000006,265903
2016-08-01,South East,E12000008,308593
2016-08-01,South West,E12000009,225764
2016-08-01,England and Wales,K04000001,209462
2016-08-01,Great Britain,K03000001,197750
2016-08-01,United Kingdom,K02000001,194661
2016-09-01,Scotland,S92000003,132745
2016-09-01,England,E92000001,215219
2016-09-01,Wales,W92000004,135205
2016-09-01,South East,E12000008,307053
2016-09-01,South West,E12000009,226206
2016-09-01,West Midlands Region,E12000005,168964
2016-09-01,East Midlands,E12000004,164422
2016-09-01,Yorkshire and The Humber,E12000003,140350
2016-09-01,North East,E12000001,116646
2016-09-01,North West,E12000002,136914
2016-09-01,London,E12000007,503050
2016-09-01,East of England,E12000006,267768
2016-09-01,England and Wales,K04000001,209938
2016-09-01,Great Britain,K03000001,198213
2016-09-01,United Kingdom,K02000001,195158
2016-10-01,Scotland,S92000003,133187
2016-10-01,Wales,W92000004,136986
2016-10-01,England,E92000001,215789
2016-10-01,North East,E12000001,117720
2016-10-01,North West,E12000002,136936
2016-10-01,Yorkshire and The Humber,E12000003,140595
2016-10-01,East Midlands,E12000004,164760
2016-10-01,West Midlands Region,E12000005,168303
2016-10-01,East of England,E12000006,268334
2016-10-01,London,E12000007,505270
2016-10-01,South East,E12000008,308544
2016-10-01,South West,E12000009,226413
2016-10-01,England and Wales,K04000001,210538
2016-10-01,Great Britain,K03000001,198867
2016-10-01,United Kingdom,K02000001,195844
2016-11-01,England,E92000001,217053
2016-11-01,Scotland,S92000003,133734
2016-11-01,Wales,W92000004,137282
2016-11-01,South West,E12000009,227853
2016-11-01,South East,E12000008,309655
2016-11-01,Yorkshire and The Humber,E12000003,141612
2016-11-01,East Midlands,E12000004,166467
2016-11-01,East of England,E12000006,270149
2016-11-01,West Midlands Region,E12000005,170303
2016-11-01,North West,E12000002,138159
2016-11-01,North East,E12000001,118045
2016-11-01,London,E12000007,507297
2016-11-01,England and Wales,K04000001,211661
2016-11-01,Great Britain,K03000001,199950
2016-11-01,United Kingdom,K02000001,197092
2016-12-01,England,E92000001,218023
2016-12-01,Wales,W92000004,137494
2016-12-01,Scotland,S92000003,133211
2016-12-01,South East,E12000008,311680
2016-12-01,South West,E12000009,228119
2016-12-01,North East,E12000001,118770
2016-12-01,North West,E12000002,138460
2016-12-01,Yorkshire and The Humber,E12000003,142545
2016-12-01,East Midlands,E12000004,167384
2016-12-01,West Midlands Region,E12000005,171024
2016-12-01,East of England,E12000006,272979
2016-12-01,London,E12000007,508342
2016-12-01,England and Wales,K04000001,212679
2016-12-01,Great Britain,K03000001,200613
2016-12-01,United Kingdom,K02000001,197743
2017-01-01,England,E92000001,218822
2017-01-01,Scotland,S92000003,133173
2017-01-01,Wales,W92000004,138279
2017-01-01,East of England,E12000006,272964
2017-01-01,London,E12000007,510887
2017-01-01,South East,E12000008,315503
2017-01-01,South West,E12000009,230541
2017-01-01,West Midlands Region,E12000005,171749
2017-01-01,North East,E12000001,117806
2017-01-01,North West,E12000002,139674
2017-01-01,Yorkshire and The Humber,E12000003,142161
2017-01-01,East Midlands,E12000004,167428
2017-01-01,England and Wales,K04000001,213418
2017-01-01,Great Britain,K03000001,201438
2017-01-01,United Kingdom,K02000001,198541
2017-02-01,Wales,W92000004,138370
2017-02-01,England,E92000001,219960
2017-02-01,Scotland,S92000003,133459
2017-02-01,East Midlands,E12000004,169405
2017-02-01,West Midlands Region,E12000005,173073
2017-02-01,East of England,E12000006,276659
2017-02-01,London,E12000007,514139
2017-02-01,South East,E12000008,314385
2017-02-01,South West,E12000009,232892
2017-02-01,North East,E12000001,118852
2017-02-01,North West,E12000002,140431
2017-02-01,Yorkshire and The Humber,E12000003,143202
2017-02-01,England and Wales,K04000001,214504
2017-02-01,Great Britain,K03000001,202364
2017-02-01,United Kingdom,K02000001,199419
2017-03-01,Scotland,S92000003,134034
2017-03-01,Wales,W92000004,140192
2017-03-01,England,E92000001,220671
2017-03-01,North East,E12000001,116712
2017-03-01,North West,E12000002,140658
2017-03-01,London,E12000007,516031
2017-03-01,West Midlands Region,E12000005,173648
2017-03-01,Yorkshire and The Humber,E12000003,143619
2017-03-01,South West,E12000009,231695
2017-03-01,South East,E12000008,316001
2017-03-01,East Midlands,E12000004,170042
2017-03-01,East of England,E12000006,275897
2017-03-01,England and Wales,K04000001,215158
2017-03-01,Great Britain,K03000001,202836
2017-03-01,United Kingdom,K02000001,199920
2017-04-01,Wales,W92000004,141558
2017-04-01,Scotland,S92000003,135417
2017-04-01,England,E92000001,221313
2017-04-01,North East,E12000001,117694
2017-04-01,North West,E12000002,141227
2017-04-01,Yorkshire and The Humber,E12000003,144018
2017-04-01,East Midlands,E12000004,170919
2017-04-01,West Midlands Region,E12000005,173419
2017-04-01,East of England,E12000006,277408
2017-04-01,London,E12000007,515150
2017-04-01,South East,E12000008,316501
2017-04-01,South West,E12000009,232148
2017-04-01,England and Wales,K04000001,215747
2017-04-01,Great Britain,K03000001,203771
2017-04-01,United Kingdom,K02000001,200753
2017-05-01,Scotland,S92000003,135834
2017-05-01,England,E92000001,222241
2017-05-01,Wales,W92000004,138619
2017-05-01,South West,E12000009,232915
2017-05-01,South East,E12000008,317861
2017-05-01,North West,E12000002,141277
2017-05-01,North East,E12000001,119084
2017-05-01,London,E12000007,514510
2017-05-01,East Midlands,E12000004,171567
2017-05-01,Yorkshire and The Humber,E12000003,144682
2017-05-01,West Midlands Region,E12000005,174494
2017-05-01,East of England,E12000006,278885
2017-05-01,England and Wales,K04000001,216723
2017-05-01,Great Britain,K03000001,204648
2017-05-01,United Kingdom,K02000001,201661
2017-06-01,Scotland,S92000003,136146
2017-06-01,Wales,W92000004,140219
2017-06-01,England,E92000001,223227
2017-06-01,North East,E12000001,118921
2017-06-01,North West,E12000002,142525
2017-06-01,Yorkshire and The Humber,E12000003,145244
2017-06-01,East Midlands,E12000004,172584
2017-06-01,West Midlands Region,E12000005,175158
2017-06-01,East of England,E12000006,279901
2017-06-01,London,E12000007,514772
2017-06-01,South East,E12000008,319044
2017-06-01,South West,E12000009,234818
2017-06-01,England and Wales,K04000001,217661
2017-06-01,Great Britain,K03000001,205602
2017-06-01,United Kingdom,K02000001,202616
2017-07-01,Scotland,S92000003,137981
2017-07-01,Wales,W92000004,141049
2017-07-01,England,E92000001,224113
2017-07-01,North East,E12000001,118728
2017-07-01,North West,E12000002,143029
2017-07-01,Yorkshire and The Humber,E12000003,145335
2017-07-01,East Midlands,E12000004,174357
2017-07-01,West Midlands Region,E12000005,177112
2017-07-01,East of England,E12000006,281585
2017-07-01,London,E12000007,515904
2017-07-01,South East,E12000008,319378
2017-07-01,South West,E12000009,236845
2017-07-01,England and Wales,K04000001,218748
2017-07-01,Great Britain,K03000001,206669
2017-07-01,United Kingdom,K02000001,203450
2017-08-01,England,E92000001,225100
2017-08-01,Wales,W92000004,142244
2017-08-01,Scotland,S92000003,138396
2017-08-01,East of England,E12000006,281896
2017-08-01,London,E12000007,515901
2017-08-01,Yorkshire and The Humber,E12000003,146227
2017-08-01,East Midlands,E12000004,173712
